ID;PudoPagar;Estudiante;Ingresos;Cuenta
6098;1;No;3801457;7942631
6099;0;No;5600222;2302151
6100;0;No;3125998;1378301
6101;0;No;4190772;1684536
6102;0;No;4222085;1538466
6103;0;Si;2057678;7155388
6104;0;Si;1192856;3938091
6105;0;Si;1886115;8302020
6106;0;No;4148270;0
6107;0;No;4397811;8724679
6108;0;Si;1266213;3791548
6109;0;No;4839650;5867312
6110;0;No;5335485;6677707
6111;0;Si;1745903;7174246
6112;0;No;4386932;2955333
6113;0;No;4944478;4313883
6114;0;Si;1607685;6166250
6115;0;Si;2092839;4558934
6116;0;No;4306627;0
6117;0;No;5061872;1434641
6118;0;No;2804560;1887672
6119;0;No;3687462;4058962
6120;0;Si;1784534;9283028
6121;0;No;3373718;3039190
6122;1;Si;2203786;10911745
6123;0;Si;2305089;7032838
6124;0;Si;1631079;3310453
6125;0;No;5279794;3885081
6126;0;No;4723697;0
6127;0;Si;1126264;3848557
6128;0;No;3878446;4850924
6129;0;No;4561520;2689633
6130;0;No;3970193;3840774
6131;0;No;1953616;5750205
6132;0;No;3276539;4512786
6133;0;No;4200420;2214138
6134;0;No;3138946;504334
6135;0;Si;2318872;4520282
6136;0;No;2437907;6981319
6137;0;No;4764074;5006659
6138;1;No;3890696;8158078
6139;0;No;4590030;3953703
6140;0;No;4680708;5486965
6141;0;No;3759886;0
6142;0;Si;1240700;6314177
6143;0;No;5449114;3690965
6144;0;No;2864258;3276339
6145;0;No;3294500;0
6146;0;No;2060746;3192702
6147;0;No;4684072;2854654
6148;0;No;3126874;5282218
6149;0;No;3580526;7614276
6150;0;No;3529628;4886608
6151;0;No;2889388;3717825
6152;0;No;3825922;1760166
6153;0;No;4897537;1591047
6154;0;Si;1579813;3374255
6155;0;No;5589273;1344772
6156;0;Si;1769497;5116027
6157;0;No;4217201;3590785
6158;0;No;4169242;4216454
6159;0;No;3645272;4333649
6160;0;No;3898702;2249747
6161;0;No;4504367;2295507
6162;0;Si;1765799;3801098
6163;0;No;2602295;5804138
6164;0;No;4928555;6587565
6165;0;Si;1847028;2808909
6166;0;Si;1517559;882669
6167;0;Si;1260147;5296182
6168;0;No;2849148;2633992
6169;0;No;6286275;104823
6170;0;No;4213427;2644712
6171;0;No;5459485;7807668
6172;0;No;4760577;4818614
6173;0;Si;1212815;6136826
6174;0;No;3507132;6046887
6175;0;Si;1756495;3355879
6176;0;No;3576132;1378123
6177;0;No;3414098;3880944
6178;0;Si;1978953;3496516
6179;0;Si;1695765;3030626
6180;0;Si;2000006;6156065
6181;1;No;4801291;7042190
6182;0;No;3433284;1692477
6183;0;No;2485664;6902407
6184;0;No;4580690;6582109
6185;0;No;4875213;5230910
6186;0;Si;1728112;4523421
6187;0;No;3766529;6407603
6188;0;No;4659750;0
6189;0;Si;2239327;2505558
6190;0;No;3653272;5429751
6191;0;No;4872605;1759726
6192;1;No;3619263;9015851
6193;0;No;4493194;3333112
6194;0;No;3316219;773518
6195;0;No;4444892;1800446
6196;0;No;3529146;527205
6197;0;No;2584899;2462141
6198;0;Si;2409330;6162112
6199;0;No;2045722;5771993
6200;0;Si;1457966;5566635
6201;0;Si;2259067;3498490
6202;0;Si;2477173;5008928
6203;0;Si;1645000;6086135
6204;0;No;4532534;5784670
6205;0;Si;1876686;8187254
6206;0;No;5332028;4121207
6207;0;No;4988502;3311714
6208;0;No;3760493;3088204
6209;0;No;3486310;1357260
6210;0;Si;1875595;3440906
6211;0;No;3967770;3988546
6212;0;No;5321593;2322022
6213;0;Si;2319177;4881011
6214;0;No;4567252;7153831
6215;0;Si;1772129;6040722
6216;0;No;4196017;0
6217;0;Si;1525648;2011794
6218;0;Si;1530928;4122572
6219;0;Si;1104133;5304394
6220;0;No;4742733;1552480
6221;0;No;4023266;3457092
6222;0;No;4201690;115761
6223;0;Si;2044620;4566381
6224;0;No;3583536;4854082
6225;0;No;3966212;5742238
6226;0;No;3844116;8193435
6227;0;Si;1913444;0
6228;0;Si;2827384;7244751
6229;0;Si;1746499;6434199
6230;0;No;4826859;3810368
6231;0;No;5107421;4887883
6232;0;No;4564730;1843840
6233;0;No;4613462;1339797
6234;0;Si;1872830;2515782
6235;0;No;4852334;0
6236;0;No;5611832;1413014
6237;0;No;4777518;3740285
6238;0;No;2756469;4998270
6239;0;No;4703575;2473302
6240;0;No;2258856;5113412
6241;0;Si;1906260;5676089
6242;0;No;4014080;3539012
6243;1;Si;1713747;9771608
6244;0;Si;723003;6411752
6245;0;No;2351967;4043085
6246;0;Si;2176538;6099669
6247;0;No;4413708;2409402
6248;0;No;5362446;2047059
6249;0;No;3136949;5786387
6250;1;No;2766895;7124664
6251;0;No;5882562;0
6252;0;No;3443422;3435346
6253;0;No;3150709;7178315
6254;0;No;4969723;942721
6255;0;No;3455862;5421937
6256;0;No;3745207;3223093
6257;0;No;3860211;6727816
6258;0;Si;2716548;3668597
6259;0;Si;2077363;3720890
6260;0;No;2954203;0
6261;0;Si;2371785;6979809
6262;1;No;5724298;9601212
6263;0;No;4077394;2692066
6264;0;Si;1835244;1928491
6265;0;Si;1969292;6753788
6266;0;No;3920124;7838819
6267;0;No;4223065;3768434
6268;0;No;2871794;361860
6269;0;Si;2111579;3375180
6270;0;Si;1371350;4900822
6271;0;Si;1916381;4551918
6272;0;Si;1434051;6314421
6273;0;No;3937208;3106564
6274;0;No;5020882;3217013
6275;0;Si;1343899;3641296
6276;0;No;5973129;2296301
6277;0;No;4906683;1448083
6278;0;Si;1164292;3923733
6279;0;Si;1844103;3562974
6280;0;No;5203097;5480018
6281;0;Si;1989975;2177428
6282;0;No;2901982;3440112
6283;0;No;3665465;2997142
6284;0;No;4581174;343781
6285;0;Si;1429027;3825685
6286;0;No;5768857;6365623
6287;0;No;4606008;5393105
6288;0;No;4497271;8386745
6289;0;No;4236507;2658781
6290;0;Si;1107589;3155863
6291;0;No;3407264;5407393
6292;0;No;6095382;1842577
6293;0;No;3805456;1718635
6294;0;No;6013763;8576413
6295;0;No;2008010;2251678
6296;0;No;2071754;3702904
6297;0;No;2623747;0
6298;0;No;3562169;2379345
6299;0;Si;1463399;6918725
6300;0;Si;2270890;2032412
6301;0;No;3440661;4286308
6302;0;Si;1675117;8186176
6303;0;No;3485434;5471579
6304;0;No;4784805;6065635
6305;0;Si;2272931;5373732
6306;0;Si;1346987;5051063
6307;0;No;2196062;2080641
6308;0;Si;1780147;3379207
6309;0;No;3633885;0
6310;0;No;2954104;4336521
6311;0;No;2395652;4219537
6312;0;No;3907880;3832152
6313;0;No;4633712;6432686
6314;0;No;3440167;5714676
6315;0;Si;1512034;4627056
6316;0;Si;1496544;5552269
6317;0;Si;2439210;4693030
6318;0;No;3702659;1605199
6319;0;No;3941560;4716938
6320;0;No;5400251;2557994
6321;0;No;2430347;3719248
6322;0;No;4689022;5447885
6323;0;No;4627536;0
6324;0;No;3151166;0
6325;0;No;3743771;6411606
6326;0;No;3688893;6868984
6327;0;No;4357767;6141672
6328;0;No;3473486;7683942
6329;0;No;5331253;3677352
6330;0;Si;2611440;5712138
6331;0;No;3641740;7453575
6332;0;No;6020388;4400164
6333;0;No;3992382;14215
6334;1;Si;1047064;10333478
6335;1;No;5109529;11718988
6336;0;No;3607152;4648727
6337;0;Si;2618807;3823139
6338;0;No;3187002;2523022
6339;0;No;4055580;3426035
6340;0;No;4301686;2365137
6341;0;No;3223505;6512767
6342;0;No;3082886;2175021
6343;0;No;3769737;3009193
6344;0;No;5016063;2283818
6345;0;No;3774710;5325215
6346;0;No;3793609;5766659
6347;0;No;3570974;298165
6348;0;Si;1696069;5532153
6349;0;Si;1484094;5532268
6350;0;Si;2161966;1927155
6351;0;No;4502551;0
6352;0;No;5360697;3639787
6353;0;No;3627609;5143888
6354;0;Si;1060791;5179583
6355;0;No;2531686;4872989
6356;0;No;3994461;3864046
6357;0;No;4199364;5074870
6358;0;Si;1027626;0
6359;0;Si;2289396;7018947
6360;0;No;2592624;2902117
6361;0;No;4595467;2497754
6362;0;Si;1161322;3741181
6363;0;No;3139207;2840470
6364;0;No;3542551;6833629
6365;0;No;3269385;2558394
6366;0;Si;1997969;3391089
6367;0;Si;776134;8462103
6368;0;No;3275252;3159023
6369;0;No;3429757;2925250
6370;0;No;4413474;5867454
6371;0;No;4330662;2721187
6372;1;Si;2224840;9926609
6373;0;No;3800171;5055305
6374;0;No;4815636;6156073
6375;0;No;4552453;4379212
6376;0;No;5919424;7580327
6377;0;No;3022648;2815606
6378;0;Si;2171748;6222835
6379;0;Si;1640369;6078217
6380;0;No;3013326;5388736
6381;0;Si;1665848;6969582
6382;0;No;4535397;4017850
6383;0;No;5846993;4583746
6384;0;No;5207451;735247
6385;0;No;4680555;3672364
6386;0;Si;1364754;4981030
6387;0;No;4743826;9416001
6388;0;No;4057832;6355578
6389;0;No;3248053;868667
6390;0;No;3713266;5020938
6391;0;Si;1854975;10166812
6392;0;No;4088319;1346789
6393;0;No;4422791;2208507
6394;0;No;6138560;7358043
6395;0;Si;1660203;5669110
6396;0;No;5173691;4216763
6397;0;No;4230908;1252342
6398;0;No;3060429;7848641
6399;0;Si;1169074;4976736
6400;1;No;3789517;7861728
6401;0;No;4950181;7852081
6402;0;No;3969563;3229658
6403;0;No;3274863;5009265
6404;0;Si;1569990;4526156
6405;0;Si;1928750;4296898
6406;0;No;5444227;8354251
6407;0;No;3365141;1956283
6408;0;No;3591980;3350041
6409;0;No;4486946;5180269
6410;0;No;1924031;2409947
6411;0;Si;1766488;2713846
6412;0;Si;1740903;4436445
6413;0;Si;1767874;7329248
6414;0;Si;1395999;7728187
6415;0;No;2897475;1313957
6416;0;Si;2117240;3968982
6417;0;No;4590251;5963831
6418;0;Si;2904541;5601604
6419;0;Si;2148203;2570997
6420;0;No;5305049;3553802
6421;0;No;2795678;5881216
6422;1;No;4011979;9027798
6423;0;No;3947830;624142
6424;0;No;4548990;5284966
6425;0;Si;1910874;4524973
6426;0;No;4127565;7010601
6427;0;No;4871164;35348
6428;0;Si;1612435;3668917
6429;0;No;4339289;3064803
6430;0;No;4669778;4993523
6431;0;No;3300113;5392285
6432;0;No;5303455;3192382
6433;0;Si;1515692;4450241
6434;0;No;5381728;4078411
6435;0;No;4061135;6384913
6436;0;No;4412064;3355929
6437;0;No;4849081;4091422
6438;0;No;3582063;6856654
6439;0;No;4781641;4487479
6440;0;Si;1731888;3498482
6441;0;No;3553498;4244704
6442;0;No;2729791;0
6443;0;Si;1369486;8304305
6444;0;No;4476912;7377519
6445;0;No;2243145;0
6446;0;No;3343984;5934822
6447;0;No;3685464;4222019
6448;0;Si;1524102;7701544
6449;0;No;2953482;3398538
6450;1;No;3151426;8252890
6451;0;Si;1848723;3073919
6452;0;No;3176629;6898390
6453;0;Si;1528472;3850528
6454;0;No;4080578;6047701
6455;0;Si;1363343;6904849
6456;0;No;2834044;6745532
6457;0;Si;2352043;5256969
6458;0;Si;1544696;2142129
6459;0;No;5277909;8570930
6460;0;Si;1539221;8239006
6461;0;No;4792468;2414879
6462;1;No;4452000;10623357
6463;0;No;3454946;1489191
6464;0;No;3585840;6006740
6465;0;No;2644833;4056210
6466;0;No;3620154;0
6467;0;No;3014333;2929021
6468;0;No;3851016;2556609
6469;0;No;4558689;6245971
6470;0;No;2706974;244828
6471;0;No;3288938;4317874
6472;0;No;5021657;7896797
6473;0;No;5032455;4003047
6474;0;Si;1948054;6782673
6475;1;Si;1688741;8522893
6476;0;Si;1962163;2642928
6477;0;Si;1588551;6952538
6478;0;Si;2732156;1667706
6479;0;No;3630602;7847781
6480;0;No;4365042;7548904
6481;0;No;3164729;4806208
6482;0;No;4720535;7217537
6483;0;No;3760538;0
6484;0;No;4893974;4476980
6485;0;No;4553795;6779334
6486;0;Si;2432606;4800570
6487;0;No;3699772;5822382
6488;0;No;3704277;2675915
6489;0;Si;2185293;7123865
6490;0;No;5006921;3865862
6491;0;No;3318501;3425963
6492;0;No;5162614;1718844
6493;0;Si;2355669;7567708
6494;0;No;3785931;2075018
6495;0;No;2511121;5171801
6496;0;No;2164631;5579480
6497;0;Si;1744063;3743732
6498;0;No;5440879;1457044
6499;0;Si;1266531;2269649
6500;0;No;4994109;4447829
6501;0;No;4811145;1725953
6502;0;No;2836262;1969143
6503;0;Si;1684244;4955470
6504;0;No;4515791;22332
6505;0;No;3916333;3300295
6506;0;Si;1811334;5844342
6507;0;No;3888148;2644337
6508;0;No;3651598;446670
6509;0;Si;1585835;983884
6510;0;No;3767666;8186739
6511;0;No;3351721;2874777
6512;0;No;2970504;4845675
6513;0;Si;2333248;5246207
6514;0;No;2322274;3862656
6515;0;No;2621932;6520341
6516;0;No;3716096;4379376
6517;0;No;3497598;2935373
6518;0;Si;1551949;2475681
6519;0;No;4202801;658170
6520;0;No;1939603;6665911
6521;1;No;4962106;9096245
6522;0;No;4528137;4769080
6523;0;No;5134894;1635193
6524;0;No;2731894;4948182
6525;0;No;5668014;5546107
6526;0;Si;932146;0
6527;0;Si;1834408;3176973
6528;0;No;4837764;500109
6529;0;No;3684282;1324840
6530;0;No;5271409;2329228
6531;0;No;4969705;6136309
6532;0;No;3086300;6893388
6533;0;No;2326614;3578284
6534;0;Si;2171945;0
6535;0;No;4366039;6676151
6536;0;No;3511781;7884518
6537;0;Si;2210858;6162952
6538;0;No;4715161;8068571
6539;0;No;5985680;3818716
6540;0;No;3295118;3707151
6541;0;No;4580998;1627933
6542;1;No;4706872;8988835
6543;0;No;4709374;4499514
6544;1;No;2614915;8026073
6545;0;No;4287940;0
6546;0;No;5050793;4433445
6547;0;No;3080109;5041453
6548;0;Si;1910563;5172522
6549;0;Si;2341010;5628673
6550;0;Si;1270758;5354754
6551;0;No;4053664;4602042
6552;0;Si;1081695;3673666
6553;0;No;3856720;8508442
6554;0;No;2983006;7266581
6555;0;No;4998815;1470122
6556;0;No;4315439;6512396
6557;0;No;4707503;5675940
6558;0;No;1729230;5618166
6559;0;Si;1506731;2415549
6560;0;No;3025926;8347513
6561;0;Si;1327146;5256884
6562;0;Si;2373727;3891705
6563;0;No;4378778;189954
6564;0;No;5173383;2999398
6565;0;Si;2288949;5188214
6566;0;No;3709259;5937318
6567;0;No;3713536;6436029
6568;0;No;5890934;2996902
6569;0;No;3381167;1390392
6570;0;No;3578651;2683504
6571;0;No;5515508;3132574
6572;0;No;5429886;0
6573;0;No;4268348;4427550
6574;0;Si;1596542;6574209
6575;0;No;3187914;2900824
6576;0;No;4099893;5722653
6577;0;No;5543543;0
6578;0;No;3313634;1606543
6579;0;No;4970582;3881979
6580;0;No;4286193;2596543
6581;0;No;4049210;4461405
6582;0;Si;2109554;4725275
6583;0;No;2480137;4201184
6584;0;No;3148004;3302668
6585;0;No;3895060;1065050
6586;0;No;5049310;2534121
6587;0;No;3532402;4423303
6588;0;Si;2013825;1482314
6589;0;Si;1482855;3500377
6590;0;No;4430828;4637343
6591;0;Si;2279262;5861367
6592;0;No;4023968;4207631
6593;0;No;4702604;248412
6594;0;Si;2024639;4519583
6595;0;No;5057805;3000914
6596;0;Si;2135913;8745611
6597;1;Si;1685333;9465115
6598;0;Si;1753334;8182599
6599;0;Si;1645388;7669560
6600;0;Si;1570896;7618613
6601;0;Si;1110257;5783101
6602;1;Si;2464898;10842266
6603;0;No;3962958;2284154
6604;0;No;3965462;8080843
6605;0;Si;1556520;6559300
6606;0;Si;2163895;2185341
6607;0;No;3161537;3415573
6608;0;Si;1581936;6636412
6609;0;No;5404236;3988155
6610;0;No;2608470;3178538
6611;0;Si;1622120;6564427
6612;0;Si;2332382;4724164
6613;1;No;3212934;9194357
6614;0;No;4118366;1336862
6615;0;Si;2828924;3617702
6616;0;No;3585539;3050261
6617;0;No;4665359;9306588
6618;0;No;3488223;0
6619;0;No;5043024;7889863
6620;0;Si;1596982;4770752
6621;0;No;3897962;1021981
6622;0;Si;2166313;5547341
6623;0;No;4714644;3856124
6624;0;No;3216844;1881752
6625;0;Si;1934298;7619400
6626;0;Si;1207701;5891059
6627;0;Si;1966816;7287877
6628;0;Si;823104;6462237
6629;0;No;2303160;6167511
6630;0;No;2239419;2710703
6631;0;No;4839429;6909096
6632;0;No;4996077;5788841
6633;0;No;2450668;3722469
6634;0;No;4099360;6937453
6635;1;No;4731153;7170639
6636;0;No;3415637;7417683
6637;0;No;3195997;6704466
6638;0;No;2623115;4860472
6639;0;No;3638124;7559397
6640;0;Si;2054962;5559989
6641;0;Si;1595733;7777817
6642;0;No;4170748;8636826
6643;0;No;4908960;128679
6644;1;Si;1639451;9476675
6645;0;Si;1778795;2087391
6646;0;No;3737736;1235995
6647;0;No;4409188;456938
6648;0;Si;2280166;3085449
6649;0;Si;1048793;3966669
6650;0;Si;2039327;5178605
6651;0;No;3542618;4134909
6652;0;No;3157800;8672258
6653;0;No;4029932;5348110
6654;0;No;4133418;3134192
6655;0;No;4550531;4660285
6656;0;No;3176803;7755139
6657;0;Si;2255189;1575451
6658;0;No;4117901;5296758
6659;0;No;5929172;4883520
6660;0;Si;1152481;2812795
6661;0;Si;1638215;1550101
6662;0;No;4024050;4684724
6663;0;No;4303349;0
6664;0;Si;2030149;2155985
6665;0;No;4295663;7057744
6666;0;Si;1618929;5917264
6667;0;Si;1696689;9248018
6668;0;No;4582163;1957410
6669;0;No;3286645;54425
6670;0;Si;2573092;3486243
6671;0;No;2264500;875272
6672;0;Si;1963827;5473703
6673;0;Si;1946430;673120
6674;0;No;3244128;5348742
6675;0;No;4700557;5829063
6676;0;No;4325735;1606091
6677;0;No;3561593;891375
6678;0;Si;1812111;4769292
6679;0;Si;1284345;6679064
6680;0;Si;2537346;4267972
6681;0;No;3866092;3198128
6682;0;No;3716027;5259239
6683;0;No;3637421;1675536
6684;0;No;3490931;5968814
6685;0;No;3142295;4576015
6686;0;No;1549887;2130435
6687;1;Si;1916803;9028092
6688;0;No;3781047;3587395
6689;0;No;4103928;2604736
6690;0;No;3453985;5174462
6691;0;Si;1173910;5112992
6692;0;No;4387170;3087957
6693;0;Si;1698420;6610811
6694;0;No;3376046;2382957
6695;0;No;4303556;5505456
6696;0;Si;1583379;5097896
6697;0;No;4324288;1647241
6698;0;Si;2504071;4746169
6699;0;Si;1858127;6153573
6700;0;No;3538214;6263265
6701;0;No;4701966;0
6702;0;No;3775238;3211347
6703;0;No;4417884;2562568
6704;0;No;3815537;5574508
6705;0;Si;1077815;8711733
6706;0;No;3493135;3815112
6707;0;No;4772281;4392224
6708;0;Si;1421740;4681148
6709;0;No;4058575;2926189
6710;0;No;4013808;1738070
6711;0;No;2611767;3039493
6712;0;Si;2196827;6255429
6713;0;No;3999532;1582682
6714;0;No;4288046;1683985
6715;0;Si;1314437;4355334
6716;0;No;4387398;5939523
6717;0;No;4346750;430064
6718;0;No;2787966;3685209
6719;0;Si;1040105;7099354
6720;0;Si;1225587;2012517
6721;0;No;4192168;956075
6722;0;Si;1542223;9183900
6723;0;Si;2042962;6365931
6724;0;No;4041582;5188003
6725;0;No;3965568;4137714
6726;0;No;3493448;4579568
6727;0;Si;1315567;1063543
6728;0;No;5899186;4705841
6729;0;No;3443990;2437084
6730;0;No;3250962;9447624
6731;0;No;3894811;3456011
6732;0;Si;1442508;2513229
6733;0;No;5209912;700093
6734;0;No;3648459;0
6735;0;No;4449802;2597307
6736;0;Si;1932255;5159349
6737;0;No;4711277;4698347
6738;0;No;4490293;0
6739;0;No;3968445;5468425
6740;0;Si;1433841;8116683
6741;0;No;4490533;4256020
6742;0;No;3351036;5598513
6743;0;No;3272057;0
6744;0;Si;1571172;3724571
6745;0;Si;1522060;1516729
6746;0;No;2916544;7613780
6747;0;No;3653371;1806838
6748;0;No;4804165;5313640
6749;0;Si;2201229;6720473
6750;0;No;5516380;1938660
6751;0;No;5668714;4300141
6752;0;No;4662995;8186790
6753;0;No;3057326;4875993
6754;0;No;2141869;2438987
6755;0;No;4962642;0
6756;1;No;4306733;7812273
6757;0;No;2650502;6995631
6758;0;Si;913589;2710320
6759;0;No;3861343;4505379
6760;0;No;1905403;1479353
6761;0;No;5093952;452807
6762;0;No;5883772;2380750
6763;0;No;4262053;1914425
6764;0;No;4965380;5069819
6765;0;Si;1577470;4663429
6766;0;No;4221738;1802875
6767;0;No;4025870;3639818
6768;0;No;3138023;4589764
6769;0;No;3825505;7835827
6770;0;No;3334858;5033402
6771;0;No;4289477;6394663
6772;0;No;5649349;0
6773;0;No;2353062;5537439
6774;0;Si;1869630;8597834
6775;0;No;3391156;5330873
6776;0;No;3017281;0
6777;0;Si;1570946;6480518
6778;0;No;3849349;3601223
6779;0;No;4191447;2873191
6780;0;No;3450778;1207150
6781;0;No;4194377;1725711
6782;0;No;5312207;6708517
6783;1;No;3020285;9238957
6784;0;Si;903040;7485339
6785;0;No;2918744;2516956
6786;0;No;4228081;5597877
6787;0;No;5806713;5862076
6788;0;Si;2151460;7971923
6789;0;No;3603939;2832219
6790;0;No;3903780;2712351
6791;0;No;3865666;5432105
6792;0;Si;875056;4975197
6793;0;Si;1383398;6004380
6794;0;No;5689596;0
6795;1;No;3711131;7543246
6796;0;No;5235880;5852740
6797;0;No;5448994;6783719
6798;0;No;3152223;4250182
6799;0;No;2519676;5920702
6800;0;No;2384739;4513568
6801;0;Si;2400618;7989455
6802;0;No;3663628;5395381
6803;0;Si;1877653;7517892
6804;1;Si;1623915;7853294
6805;0;No;4165568;0
6806;0;Si;1397669;3677892
6807;0;No;4467086;4616731
6808;0;Si;1399831;6348391
6809;0;No;4833988;3532410
6810;0;No;6464491;5734377
6811;0;Si;2007836;8747748
6812;0;Si;2536360;1317457
6813;0;No;4428532;2344350
6814;0;No;3524199;2219565
6815;0;No;3556441;1878603
6816;0;No;2555676;3864115
6817;0;No;1799382;3750698
6818;0;No;3782537;2074021
6819;0;No;3393098;3130876
6820;0;No;4432422;3226006
6821;0;Si;1321597;6436436
6822;0;No;5116936;6956306
6823;0;Si;1626630;3009023
6824;0;No;3394262;5306554
6825;0;No;4264670;1363752
6826;0;Si;1113494;7108701
6827;0;No;3601569;5328134
6828;0;No;3446754;5835175
6829;0;No;2841166;4745645
6830;0;Si;1864594;2829944
6831;1;No;5557370;9570535
6832;0;No;5067834;2579714
6833;0;No;3272045;6737304
6834;0;No;4446464;621530
6835;0;No;4218309;5036101
6836;0;No;4417995;1091690
6837;0;No;3484126;6722780
6838;0;No;2788725;5316098
6839;0;Si;1482047;3122716
6840;0;No;3914448;2799160
6841;0;No;2932634;1706934
6842;0;No;4407206;2870822
6843;0;Si;1186807;3674491
6844;0;No;4604176;4376477
6845;0;No;4709638;1830454
6846;0;Si;1987054;5049969
6847;0;No;3298857;1109612
6848;1;Si;1880595;9785601
6849;0;Si;1924633;5252156
6850;0;No;5532641;3061625
6851;1;No;4905419;7284820
6852;0;Si;1580239;9107620
6853;0;Si;2905914;3851640
6854;0;Si;77197;6349531
6855;0;Si;1294023;9616910
6856;0;No;2025738;4453797
6857;0;No;3377816;6705274
6858;0;No;3774561;4441325
6859;0;Si;1954573;5946570
6860;0;No;4625145;9102702
6861;0;No;3637765;2409205
6862;0;No;5673274;2160460
6863;0;No;3657818;3419986
6864;0;No;4441219;1773510
6865;0;Si;1710963;3348686
6866;0;Si;2604998;3569614
6867;0;No;3171310;2985208
6868;0;Si;1899635;6532084
6869;0;No;3080967;9955678
6870;0;Si;1959097;3588164
6871;0;No;3808355;1953033
6872;0;Si;2383957;9312693
6873;1;No;3775102;5718403
6874;0;No;4577831;1321862
6875;0;No;3716094;1084233
6876;0;No;5112083;3434465
6877;0;No;2444431;8210962
6878;0;Si;1558790;0
6879;0;Si;1920613;6093246
6880;0;No;3790525;9854299
6881;0;Si;2314955;5758667
6882;0;No;3627546;2695389
6883;1;Si;1869214;11435869
6884;0;No;5681681;6091229
6885;0;No;5466112;3502266
6886;0;No;3064843;5836158
6887;0;No;4617470;7463075
6888;0;No;3491234;3331974
6889;0;Si;2300558;3184494
6890;0;No;3783157;2103635
6891;0;No;3063384;4395263
6892;0;No;2582116;1881206
6893;0;No;2547882;4807012
6894;0;No;3340605;2503643
6895;0;Si;2483442;1848400
6896;0;No;3103122;3599690
6897;0;No;3927519;5841735
6898;0;No;3926038;3002690
6899;0;No;1859391;0
6900;0;No;2344342;1264724
6901;0;No;5337899;3382154
6902;0;Si;2634830;5334111
6903;0;Si;1386975;5023253
6904;0;No;4621781;5052106
6905;0;No;2769734;6304656
6906;0;No;5882879;2013162
6907;0;Si;610073;4597377
6908;0;No;4272918;5023269
6909;0;No;3381199;3072693
6910;0;No;5066289;6790549
6911;0;No;2967584;802624
6912;0;Si;1586033;5950944
6913;0;No;4876228;1312996
6914;0;No;3549449;3239590
6915;0;No;3055951;7873256
6916;0;Si;1482100;8293011
6917;0;No;2871414;24075
6918;0;No;3619099;6101561
6919;0;No;4580620;4014286
6920;0;No;3581823;409372
6921;0;Si;1746614;353668
6922;0;Si;2279503;4814529
6923;0;No;4423365;4633472
6924;1;Si;1258648;6167229
6925;0;Si;977822;3220559
6926;0;Si;807818;6693298
6927;0;No;4687796;3701934
6928;0;Si;1920470;4505933
6929;0;No;4559794;4876944
