ESTADO,MESES,INGRESOS,CASA,PRECIO_DISPOSITIVO,PROMEDIO_DURACION_LLAMADA,SATISFACCION,SOBRECARGO,SALDO_RESTANTE,COMPARTIR,LON,LAT
RETIRADO,40,1875404,429000000,1806989,18.2,4.205991075,0,2.6,NO,0,0
VINCULADO,0,2934456,617000000,859865,2.4,4.446940778,42.43127922,17.9,NO,0,0
VINCULADO,10,7971771,1898000000,2227552,14.8,5.486140085,30.01906633,88.3,NO,0,0
RETIRADO,19,929691,1102000000,641440,15.4,3.608455847,42.25638863,1.3,SI,-74.08216928,4.553983569
RETIRADO,33,1152781,243000000,656478,16.3,6.769927342,161.4052642,14.5,SI,-74.07230124,4.586592903
RETIRADO,38,7509371,126000000,1238334,16.5,6.608502017,116.2111272,101,NO,0,0
RETIRADO,30,844841,822000000,587430,15.1,6.948660603,289.3672205,19,NO,0,0
VINCULADO,30,6703061,449000000,1388001,16.3,4.451142331,65.52631898,47.2,NO,0,0
RETIRADO,10,6546734,778000000,944600,16,6.726991629,227.9866904,50.2,NO,0,0
RETIRADO,29,7698723,619000000,453500,3.2,6.725833923,198.3799895,61.6,NO,0,0
VINCULADO,23,1474035,476000000,1274989,16.8,4.757747702,0,17,NO,0,0
VINCULADO,46,6774140,800000000,1157631,1.2,4.786698093,26.62847163,56.8,NO,0,0
RETIRADO,3,7926617,1939000000,1337565,3,7.253180359,225.262828,87.1,NO,0,0
RETIRADO,59,1319605,348000000,612768,16.3,4.819276084,131.574063,14.2,NO,0,0
VINCULADO,9,6709424,1451000000,1269791,16,4.486659526,49.49345675,101.1,NO,0,0
VINCULADO,18,7804245,1907000000,1652935,3.1,4.835802671,0,80.3,NO,0,0
VINCULADO,39,2949781,642000000,1079892,1,5.32601056,0,3.1,NO,0,0
RETIRADO,23,3243628,747000000,1958659,2,6.796294478,303.4268966,37.2,NO,0,0
RETIRADO,24,3294080,792000000,382093,1.6,6.238178962,179.7458895,9.4,NO,0,0
VINCULADO,30,3743443,441000000,1187971,2.2,5.41916272,82.44995423,16,NO,0,0
RETIRADO,26,1293959,655000000,389129,15.3,7.19308363,166.519039,3.6,NO,0,0
VINCULADO,45,7659057,1648000000,1105788,1.9,5.142626976,108.4778524,66.3,NO,0,0
RETIRADO,46,6877409,353000000,1297990,14.2,6.174828548,275.8885355,94.7,NO,0,0
VINCULADO,31,1057808,574000000,1459181,15.9,4.181131369,54.81234067,7.1,NO,0,0
RETIRADO,25,7566271,597000000,552332,16.2,6.977830001,235.821178,99.5,NO,0,0
RETIRADO,30,6994223,124000000,1477048,15.3,6.18441481,235.4099446,54.5,NO,0,0
VINCULADO,32,7250719,235000000,334135,17.5,4.371186715,39.25148529,53.9,NO,0,0
VINCULADO,2,7007740,1521000000,2588903,15.4,5.047508709,0,85.5,NO,0,0
VINCULADO,18,1788862,714000000,2440631,16.6,4.843427309,33.5382866,8.2,NO,0,0
VINCULADO,14,848314,164000000,754360,15.2,3.930524208,0,11,SI,-74.16023798,4.565822359
RETIRADO,35,3649668,760000000,931650,3.9,6.950692723,239.3595766,25.2,NO,0,0
RETIRADO,19,7519669,1685000000,1610730,16.7,7.307676933,309.1868813,48.5,NO,0,0
VINCULADO,28,1259954,452000000,1524718,15.4,4.071882989,0,18.8,NO,0,0
VINCULADO,30,7804769,1611000000,820048,3.6,3.804393559,63.53907887,89.1,NO,0,0
RETIRADO,54,554432,386000000,481699,16.4,6.090401098,214.991792,5.1,NO,0,0
VINCULADO,24,6729262,708000000,1455205,15.7,4.642375602,31.66160434,72.6,NO,0,0
VINCULADO,33,7034791,1629000000,560390,0.4,4.673943198,36.15707831,52.9,NO,0,0
VINCULADO,28,1155944,574000000,2562051,16.4,4.636543585,6.415149958,22.7,NO,0,0
RETIRADO,31,6417105,484000000,1771000,2.1,6.601515024,319.6631207,71.9,SI,-74.09869591,4.747174416
RETIRADO,20,6476450,689000000,805467,13.3,6.661853217,275.4846882,55.5,NO,0,0
RETIRADO,44,1814430,674000000,2586500,14.9,6.973820578,128.3578222,0,NO,0,0
RETIRADO,27,6632723,1402000000,1888916,3.2,7.113276871,123.1665198,55.2,NO,0,0
VINCULADO,7,3691376,558000000,681563,2,3.911619474,7.300891392,26.5,NO,0,0
VINCULADO,13,3488129,489000000,1030582,0.9,3.864203964,23.36869815,20.4,NO,0,0
RETIRADO,10,150000,85000000,893196,15,6.461329215,195.3034302,2.4,SI,-74.14162846,4.66641136
RETIRADO,6,627610,618000000,1457702,15.7,7.383689811,274.3236582,8.3,NO,0,0
RETIRADO,18,7729707,1791000000,415987,16.3,6.17377359,201.6900141,64.3,NO,0,0
RETIRADO,47,3090355,742000000,2824085,1.8,7.452814984,256.7918376,26.2,NO,0,0
VINCULADO,27,6957739,851000000,402447,16,4.687782953,3.254386048,29.6,NO,0,0
RETIRADO,0,7183347,1775000000,1325605,16.7,6.882602453,213.5659913,55.4,NO,0,0
RETIRADO,46,1742437,425000000,477516,16.9,6.800849859,150.7019755,27,NO,0,0
VINCULADO,17,7999663,1746000000,1492461,1.5,4.993068377,10.81843519,82.2,NO,0,0
RETIRADO,24,7777553,706000000,1338941,16.1,7.215394856,342.0684682,64.1,NO,0,0
RETIRADO,31,1029593,682000000,2567590,16,6.435630969,312.9188684,12.3,NO,0,0
RETIRADO,14,7221586,369000000,2828061,16.6,7.113242969,168.746119,79.5,NO,0,0
RETIRADO,20,6476988,1514000000,880177,2.4,7.007682144,160.9539702,65.9,NO,0,0
RETIRADO,35,3087086,83000000,2255705,3.9,6.427881302,167.4862918,21.5,NO,0,0
RETIRADO,35,7475178,1657000000,1827884,1.7,6.155926419,149.1238333,65.4,NO,0,0
VINCULADO,20,2782670,949000000,384238,3.9,4.681448298,0,17.7,NO,0,0
VINCULADO,27,3401529,717000000,1889214,3.4,4.449332107,47.19701593,7.2,NO,0,0
RETIRADO,18,7022217,526000000,592726,17.7,6.857212761,205.0792609,87.8,NO,0,0
VINCULADO,5,7663838,84000000,1504438,16.6,4.947105998,27.30182767,79.6,NO,0,0
RETIRADO,58,7245104,1760000000,1155178,0.9,6.944523716,213.0131107,108.6,NO,0,0
RETIRADO,7,658707,625000000,1918723,15,6.721751442,184.381061,14.6,NO,0,0
VINCULADO,25,8152429,406000000,399048,16.8,5.145488461,11.36725877,76.8,NO,0,0
VINCULADO,23,903484,292000000,369332,15.9,4.894525866,51.65733214,14,NO,0,0
VINCULADO,60,6885669,411000000,2535378,16.1,5.012420919,42.54976131,80,NO,0,0
VINCULADO,8,3921694,859000000,1009807,3.7,5.084835299,0,28.2,NO,0,0
VINCULADO,40,7236488,1677000000,395456,14.8,5.141772288,57.02432316,68.1,NO,0,0
RETIRADO,36,4159157,271000000,1272189,2.3,7.018067018,212.0104096,18.8,NO,0,0
RETIRADO,45,7708446,601000000,1302607,17.5,7.261976692,241.6525919,79,NO,0,0
VINCULADO,17,2994252,644000000,1143189,3.8,4.521144052,27.41037801,13.6,NO,0,0
RETIRADO,7,7173989,1682000000,1099570,17,6.804795742,223.9963443,51.5,NO,0,0
VINCULADO,26,7861804,606000000,837557,2.5,4.534958826,9.615179452,68.2,NO,0,0
VINCULADO,26,7761662,570000000,2507695,16.2,4.705503348,36.68635207,73,NO,0,0
VINCULADO,37,8536784,583000000,2460864,16.1,4.807440267,5.448108989,70.5,NO,0,0
RETIRADO,29,627272,594000000,1979755,15.7,7.274142977,227.3102269,30.3,NO,0,0
VINCULADO,42,6046136,1168000000,1890031,1.4,4.235581797,34.13379036,78.2,NO,0,0
RETIRADO,28,8578778,532000000,3722467,16.1,6.514823578,220.7319526,94,NO,0,0
VINCULADO,26,1013083,196000000,494338,14.2,4.839908622,0,2.1,NO,0,0
RETIRADO,8,816836,338000000,2433760,16.2,6.851173003,201.3674496,4.7,NO,0,0
RETIRADO,36,3335373,251000000,763464,2.2,6.086578721,185.4062888,1.4,NO,0,0
RETIRADO,40,3046025,302000000,1414666,1.2,6.183708114,209.5399818,14.3,NO,0,0
VINCULADO,17,3425900,618000000,856007,2.2,5.274190846,114.7183799,11,NO,0,0
RETIRADO,18,6782105,1407000000,1910876,17.6,7.143328467,210.9215224,64.8,NO,0,0
VINCULADO,27,645483,833000000,593323,15.7,4.896469104,0,14.2,NO,0,0
VINCULADO,23,6699826,267000000,989638,1.5,7.072658813,187.1955849,50.5,NO,0,0
RETIRADO,27,6762634,489000000,1393270,14.9,6.987218241,206.3106111,98.7,NO,0,0
VINCULADO,10,3077650,85000000,362051,3.2,4.028072253,0,0,NO,0,0
RETIRADO,53,3418245,153000000,910730,4,6.595448638,244.0798107,0,SI,-74.14258224,4.66802113
RETIRADO,39,6867939,1050000000,742552,0.7,6.652262963,258.8538148,60.9,NO,0,0
VINCULADO,45,1282916,275000000,2068045,17.7,6.625992033,178.4241821,42.6,NO,0,0
VINCULADO,36,7963955,742000000,840563,3.2,4.997607443,67.59421664,107.4,NO,0,0
RETIRADO,28,7424340,1064000000,1090423,1.9,4.980210494,0,50.3,NO,0,0
RETIRADO,0,3645390,537000000,1183053,2.7,6.986144354,244.7878541,18.7,NO,0,0
VINCULADO,21,1178825,288000000,2503210,16,4.62879335,2.689291815,11.8,NO,0,0
VINCULADO,28,1928993,389000000,2863898,18,5.096626287,61.45587767,16.2,NO,0,0
VINCULADO,7,8374529,2005000000,557673,15.5,4.434650185,0,76.9,NO,0,0
VINCULADO,26,6359719,461000000,1368837,16.8,5.138186169,0,69.6,NO,0,0
VINCULADO,40,1126001,551000000,1834426,18.6,4.130948222,54.45632451,1.3,NO,0,0
VINCULADO,23,3882565,1015000000,1359549,4.4,4.716399353,0,5.1,SI,-74.11887239,4.544523439
RETIRADO,41,1394902,743000000,439869,16.3,6.804022939,157.1602299,2.5,NO,0,0
RETIRADO,23,7943382,470000000,1926346,0.8,7.009497089,111.4383579,68.2,NO,0,0
RETIRADO,25,6779331,1613000000,2061916,16.5,4.732471914,10.03994648,87.6,NO,0,0
VINCULADO,31,1689525,83000000,381774,14.3,4.70873165,15.34922846,14.5,NO,0,0
RETIRADO,9,6861831,409000000,898564,14.8,6.60582482,214.0364921,65.1,NO,0,0
VINCULADO,10,2566032,833000000,692006,3.3,6.314764714,177.1454588,19.6,NO,0,0
RETIRADO,34,7027128,1691000000,1273032,16.3,6.814009704,234.4472146,64.5,NO,0,0
RETIRADO,36,3410653,779000000,877289,3.3,6.48607441,200.1540198,13.7,NO,0,0
VINCULADO,31,3801448,246000000,1250968,0.4,4.705559592,69.73481889,21.8,NO,0,0
RETIRADO,13,7716271,629000000,2766753,15.9,6.882223376,171.3085392,79.3,NO,0,0
RETIRADO,6,833893,186000000,1776895,16.5,7.23142644,148.0705122,29.3,NO,0,0
RETIRADO,16,2765529,489000000,876658,3.3,6.737111213,180.265067,12.7,NO,0,0
RETIRADO,46,7608219,450000000,2003266,16.1,4.391280684,34.76871442,79.2,NO,0,0
RETIRADO,49,7870207,627000000,2591408,2.5,6.806425816,201.0583147,83.9,NO,0,0
RETIRADO,12,7385631,1523000000,676761,16.7,7.321628471,241.4210798,62.9,NO,0,0
VINCULADO,44,7527080,991000000,1180866,15.2,5.046364571,6.693286096,75.4,NO,0,0
VINCULADO,34,285014,84000000,1274026,15,6.404323275,188.6026213,5.2,NO,0,0
VINCULADO,17,7738477,176000000,562060,15,4.932035585,1.051279835,58,NO,0,0
RETIRADO,24,1193043,400000000,2562853,15.4,6.846939009,183.0668141,23.2,SI,-74.09507913,4.628643061
RETIRADO,27,7148489,407000000,1059152,0.1,5.162173426,16.58741306,55.8,NO,0,0
RETIRADO,0,2682003,542000000,1536309,3.4,6.833691284,239.2277938,12.7,NO,0,0
VINCULADO,21,6345545,452000000,1304769,15.7,6.082410729,139.5808182,59,NO,0,0
RETIRADO,28,3898836,307000000,1600325,1.8,6.417469373,297.603856,22.9,SI,-74.1144564,4.588944911
VINCULADO,26,389144,83000000,1271687,15.5,5.401006596,48.13667157,20,NO,0,0
VINCULADO,47,1364011,1115000000,1205665,15.8,4.469002314,0,0,NO,0,0
VINCULADO,18,1225822,248000000,319228,15.6,5.11908614,11.57203501,0,NO,0,0
VINCULADO,18,4070298,84000000,1236382,1.1,5.403202659,19.80268718,9,NO,0,0
RETIRADO,51,7462065,1815000000,2295370,16.5,6.232436451,333.239231,89.4,NO,0,0
RETIRADO,28,1673964,332000000,826839,15.4,6.919620823,179.0766504,24.7,NO,0,0
VINCULADO,58,925673,490000000,2376852,14.8,4.216106585,65.39673947,4.9,NO,0,0
RETIRADO,0,1188802,255000000,375409,17.5,5.281927058,0,11.5,NO,0,0
VINCULADO,17,3890255,837000000,1706047,1.5,4.998279733,0,12.5,NO,0,0
VINCULADO,44,1523281,764000000,488471,16.4,4.579187372,16.58072861,7.9,SI,-74.10117115,4.749271822
VINCULADO,38,7124680,846000000,319829,2.5,4.619212854,0,76.3,NO,0,0
RETIRADO,8,6836850,1001000000,359691,3,3.943065109,0,47.8,NO,0,0
RETIRADO,9,7224857,205000000,1963154,1.2,7.117099394,141.3065785,65.5,NO,0,0
RETIRADO,34,3449454,957000000,900962,2.4,3.742356844,31.60563861,25.5,NO,0,0
VINCULADO,9,6801788,1500000000,1183500,2.2,4.958085854,0,97.2,NO,0,0
RETIRADO,39,8381134,618000000,1912523,16.1,7.062971268,138.5049692,64.6,NO,0,0
VINCULADO,12,2879560,683000000,1199541,2.9,4.728780182,36.72449563,13.9,NO,0,0
RETIRADO,32,878973,1059000000,2445873,14.9,6.196166244,91.81364485,9.8,SI,-74.12185591,4.542438984
VINCULADO,56,8204362,510000000,475997,14.9,4.699991351,40.32649435,88.2,NO,0,0
RETIRADO,28,1517825,317000000,2010992,15.7,6.816070352,238.3560395,18.4,NO,0,0
VINCULADO,36,3717004,453000000,1745079,1.7,4.326601762,0,13.2,NO,0,0
RETIRADO,23,7072911,1577000000,443339,0.5,6.273901337,221.224955,97.2,NO,0,0
VINCULADO,23,7976953,103000000,1224836,2.7,4.754218711,6.290779598,71.6,NO,0,0
VINCULADO,31,8449975,1907000000,1160052,1.1,7.464126621,237.0089845,59.6,NO,0,0
RETIRADO,13,3313575,573000000,504186,1,6.61300495,310.9330697,12.8,SI,-74.17488065,4.643663781
VINCULADO,0,2233031,662000000,1090779,14.3,4.64123586,0.539321639,25.2,NO,0,0
RETIRADO,7,7256875,755000000,722125,3.3,6.801813464,240.6909719,63.4,NO,0,0
RETIRADO,24,6719742,964000000,1323428,14.5,6.938384559,193.9690307,70.1,NO,0,0
VINCULADO,37,3765330,727000000,2007539,2.1,6.786296885,205.6042362,0,NO,0,0
VINCULADO,50,5527351,496000000,769482,15.1,4.446038829,5.35281367,96.6,NO,0,0
RETIRADO,38,2695179,663000000,2525481,3.1,6.051305822,212.0062751,16.8,NO,0,0
RETIRADO,42,1611387,1003000000,2872588,16.3,6.649698107,391.6509071,23.7,NO,0,0
VINCULADO,6,3434310,703000000,1677112,2.8,5.03311462,47.92869265,15.4,NO,0,0
VINCULADO,24,159647,84000000,1020117,14.9,4.435839001,54.88230486,25.7,NO,0,0
RETIRADO,18,7232727,549000000,2550789,16.3,6.490023305,271.6381625,65.5,NO,0,0
VINCULADO,24,2275483,981000000,1799545,15.3,4.308380541,66.853858,12.8,NO,0,0
VINCULADO,35,3974088,429000000,1410201,2.5,4.063320555,0,12.3,SI,-74.20101703,4.631645476
VINCULADO,11,6649722,1075000000,1068805,1.6,4.864350379,14.46504641,61.2,NO,0,0
VINCULADO,28,7908299,829000000,1043240,17.2,5.032589098,0,90.8,NO,0,0
RETIRADO,32,1759154,1064000000,1474503,16.1,7.733298514,229.0045683,18.8,NO,0,0
RETIRADO,49,7903214,443000000,535630,2.8,6.471902091,236.0214348,56.5,NO,0,0
VINCULADO,30,820848,272000000,2120909,17,4.579311368,35.61363614,21.4,NO,0,0
RETIRADO,35,3068205,371000000,2140015,2.7,7.20045543,159.2233488,20.1,NO,0,0
VINCULADO,0,7727393,208000000,1352183,14.1,4.722473783,15.13654909,59.1,NO,0,0
VINCULADO,72,8071844,501000000,866964,15.5,4.035237362,0,72.3,NO,0,0
VINCULADO,25,8006862,256000000,381906,15.6,4.764533391,16.50315808,73.4,NO,0,0
RETIRADO,10,7506203,1125000000,2442509,2.7,6.994131291,163.7623203,42,NO,0,0
RETIRADO,0,3976658,326000000,3344071,3.2,6.985321057,222.118692,24.7,NO,0,0
RETIRADO,23,1017949,110000000,1597671,15.6,6.745138157,219.2195244,2.8,NO,0,0
VINCULADO,0,1049898,234000000,322407,16.4,4.88596681,35.99632024,16.7,NO,0,0
VINCULADO,59,7727757,614000000,1413978,16.8,4.777249837,17.94199046,49.9,NO,0,0
VINCULADO,0,3288021,668000000,729884,1.6,4.529425412,22.11689106,11.3,NO,0,0
VINCULADO,14,2654615,348000000,1761253,2.5,5.062812779,0,30.9,NO,0,0
VINCULADO,24,6705428,933000000,784621,13.2,4.775935763,0.880853929,93.9,NO,0,0
RETIRADO,31,2724217,654000000,2210515,0,6.45706623,192.9388675,10.8,NO,0,0
RETIRADO,57,7393803,1811000000,2331273,17.7,6.629376748,259.3394843,42.1,NO,0,0
RETIRADO,31,3310610,660000000,1642615,1.6,6.84036406,286.5513153,1.9,NO,0,0
VINCULADO,5,7232758,696000000,3169605,0.3,5.14295015,5.067013415,100.3,NO,0,0
VINCULADO,0,7748979,1871000000,1856527,14,3.865491592,27.71165365,79.5,NO,0,0
RETIRADO,16,7495534,443000000,1192812,16.4,7.59340503,259.8243839,73.7,NO,0,0
RETIRADO,26,150000,85000000,735176,17.1,6.417861053,143.7765755,4.2,SI,-74.08772588,4.552729435
VINCULADO,7,7294136,422000000,1628908,1.3,5.080806963,27.1455761,72.6,NO,0,0
RETIRADO,31,7150889,502000000,2924286,2.5,6.749654015,205.6824752,40.1,NO,0,0
VINCULADO,22,860100,196000000,2113718,15.9,4.828577731,25.94497139,23.3,NO,0,0
VINCULADO,46,3645878,819000000,1869273,3,7.186600108,158.5421245,32.4,NO,0,0
VINCULADO,10,4377685,934000000,1465598,2.6,5.20122251,27.59474064,22.9,NO,0,0
RETIRADO,23,3170807,387000000,539271,3,6.272812221,216.2161697,9,NO,0,0
RETIRADO,10,6974803,725000000,1405462,15,6.728690781,103.0994193,72.8,NO,0,0
VINCULADO,34,6546137,1345000000,2033092,3,5.324004721,0.952610325,51,NO,0,0
VINCULADO,71,7155140,1717000000,356819,0.1,6.312542782,57.07782938,86.7,NO,0,0
RETIRADO,40,6973746,1610000000,1850673,15.3,7.033825043,200.0670594,64.2,NO,0,0
RETIRADO,5,7423181,1352000000,2005117,16.2,7.384795354,193.1500288,72.9,NO,0,0
VINCULADO,32,7545679,1806000000,308222,1.6,5.670642376,35.83548461,69.5,NO,0,0
VINCULADO,26,3968623,905000000,2104398,1.1,5.375749566,22.94145105,13.1,NO,0,0
VINCULADO,8,4761872,670000000,1715690,2.5,4.625426422,43.68499546,0,NO,0,0
RETIRADO,23,7029105,974000000,378076,16.1,6.598954285,197.7308724,55.2,NO,0,0
VINCULADO,29,6407358,547000000,1606941,1.8,5.377204147,48.5969034,61.1,NO,0,0
RETIRADO,10,7630394,1839000000,248980,15.6,6.404704742,153.1309466,52.1,NO,0,0
RETIRADO,24,2650978,512000000,428173,1.2,6.829307394,222.2203147,12.7,NO,0,0
VINCULADO,30,7110161,1554000000,961162,17.2,5.304653597,0,91.1,NO,0,0
RETIRADO,13,6951731,591000000,374990,2.8,6.981468367,144.1628311,57.4,NO,0,0
RETIRADO,23,4281861,482000000,1674800,2.2,6.868597183,238.2845885,0,NO,0,0
RETIRADO,21,3399020,594000000,482803,2.5,7.470631242,145.7470642,31.9,NO,0,0
VINCULADO,31,1256437,220000000,921236,16,4.610259545,0,18.2,NO,0,0
VINCULADO,21,2091223,503000000,2378746,16.8,4.100475081,0,14,NO,0,0
VINCULADO,22,7086382,516000000,445159,16.5,4.613327186,28.58872113,93.5,NO,0,0
RETIRADO,19,7319109,376000000,2577862,0.7,6.617321187,210.5070696,79.3,NO,0,0
VINCULADO,14,438811,94000000,1842030,15.8,4.1512475,0,5.3,NO,0,0
VINCULADO,64,7707113,1681000000,2306774,16,4.766309523,11.51750651,51.2,NO,0,0
RETIRADO,28,1079741,209000000,293922,16.6,6.548552512,72.01234782,6.9,NO,0,0
VINCULADO,42,7855557,1825000000,2222009,2.7,4.996096874,31.99162088,116.2,NO,0,0
VINCULADO,4,2943972,401000000,2771158,2.5,4.976586002,14.91245496,21.5,NO,0,0
RETIRADO,30,7522056,692000000,1143057,12.5,4.537874547,64.18111545,74.4,NO,0,0
VINCULADO,16,3671154,703000000,2071532,3.8,5.859654575,47.43977866,9,NO,0,0
VINCULADO,35,7209985,82000000,1217373,17.4,4.270827469,70.97825556,77.2,NO,0,0
VINCULADO,6,593644,124000000,920461,16.4,4.38160531,48.67510052,2.1,NO,0,0
RETIRADO,26,290515,1147000000,2835429,16.6,7.286685884,206.2033582,30.3,NO,0,0
VINCULADO,23,150000,742000000,2184912,17,4.398055984,20.60689038,5.1,NO,0,0
RETIRADO,29,7354840,412000000,2221239,3.2,6.663085814,98.84253839,64.4,NO,0,0
VINCULADO,37,623862,1067000000,333624,17.2,4.148019982,0,20.1,NO,0,0
RETIRADO,37,6549104,1462000000,922477,2.4,6.734306119,252.3453059,87.2,SI,-74.07659957,4.585834955
VINCULADO,48,361430,437000000,731726,16.6,4.230849682,0,8.5,NO,0,0
VINCULADO,48,3481037,742000000,2592460,1.4,5.116536393,0,15.5,SI,-74.19331784,4.627390348
VINCULADO,16,6691821,1582000000,423279,15.8,6.792708978,117.5991187,67,NO,0,0
RETIRADO,29,3141440,1431000000,355010,2.5,6.874801339,188.5172584,18.4,NO,0,0
VINCULADO,20,8212444,1779000000,596780,0.6,5.67354842,0,52.3,NO,0,0
RETIRADO,23,6355289,122000000,821154,16.4,6.356907266,85.89519964,69.1,NO,0,0
VINCULADO,7,1055909,639000000,1225107,16.9,4.65115519,21.90939249,17.7,NO,0,0
RETIRADO,30,7263998,443000000,1765349,16.1,7.332094954,207.2901011,67.8,NO,0,0
VINCULADO,33,465492,93000000,987889,14.6,4.365501887,59.03027622,6.2,NO,0,0
VINCULADO,14,623591,592000000,705221,15.4,4.148567409,6.050635123,4.2,NO,0,0
RETIRADO,8,718958,1008000000,280487,16.9,7.052584803,214.7783304,30.7,NO,0,0
VINCULADO,0,1458900,281000000,502602,14.7,4.905516298,8.869732638,5.9,SI,-74.19763701,4.611402076
VINCULADO,10,7315114,628000000,1561672,16.2,5.148221589,48.15578041,66,NO,0,0
VINCULADO,25,3755461,381000000,2456110,2.1,5.570234545,28.01482105,20.7,SI,-74.15830389,4.620116277
VINCULADO,3,3166799,958000000,327199,2.7,3.797296126,0.513240994,7.8,NO,0,0
RETIRADO,32,7624177,552000000,406463,14.9,7.114445935,152.418077,78.2,NO,0,0
RETIRADO,15,7131398,1698000000,973683,17.3,6.860804602,204.2419233,90.1,NO,0,0
RETIRADO,16,7111766,83000000,809382,1.4,7.032866337,55.53014525,68.9,NO,0,0
RETIRADO,7,3072477,642000000,1753741,2.4,6.923008779,263.8141985,3.8,NO,0,0
RETIRADO,19,3038582,617000000,828627,1.4,6.906768815,200.8915198,8.6,NO,0,0
RETIRADO,18,1375982,1054000000,1860414,18,6.394726362,209.0985302,21,NO,0,0
RETIRADO,65,8077843,1867000000,591940,3.2,7.090082612,204.1893321,92,NO,0,0
VINCULADO,31,7016566,540000000,2116657,15.4,4.705987873,0,73.1,SI,-74.10892207,4.585406926
VINCULADO,48,2083213,430000000,468097,17.5,4.915056495,23.34072546,9.5,NO,0,0
RETIRADO,30,6764464,611000000,1729886,16.2,6.13163464,249.8456088,57,NO,0,0
RETIRADO,23,7494577,535000000,399143,15.2,7.109029085,147.2178924,94.1,NO,0,0
RETIRADO,16,7401211,794000000,1782425,16.9,7.386967485,244.1135939,64.9,NO,0,0
RETIRADO,5,3923309,903000000,411568,2.2,6.231455176,234.7201494,17.6,SI,-74.20011337,4.598631101
RETIRADO,14,1903814,422000000,1316753,15.1,6.583771181,137.4727911,10,NO,0,0
VINCULADO,0,1358861,394000000,1064048,16.7,4.684854642,29.6210979,23.7,NO,0,0
VINCULADO,5,8202269,594000000,339110,16.5,4.784039912,0,72.4,NO,0,0
VINCULADO,38,7438459,639000000,336425,2.2,5.223611736,0,53,NO,0,0
VINCULADO,31,3424799,745000000,2195635,1.6,4.676067948,61.18124656,28.9,NO,0,0
RETIRADO,9,8020104,1944000000,1268819,1.4,3.686085467,12.65084351,76.9,NO,0,0
VINCULADO,45,7884153,685000000,353956,14.7,5.229867852,0,64.5,NO,0,0
RETIRADO,45,2172284,883000000,415760,15.9,6.655205064,306.9657282,23.9,SI,-74.07619834,4.571414379
RETIRADO,16,7373835,839000000,3699483,16.2,7.115276004,168.869923,35.6,SI,-74.09628114,4.748104648
RETIRADO,56,3131686,832000000,1319318,0.2,4.3965452,4.213854533,2.2,NO,0,0
RETIRADO,29,7711808,800000000,430193,0.9,6.853000843,79.97757341,32.8,NO,0,0
VINCULADO,22,3541216,538000000,410812,1.1,6.52482141,197.971585,1.5,NO,0,0
VINCULADO,15,8141517,193000000,2157814,14,4.448629288,53.93869576,92.1,NO,0,0
RETIRADO,0,1590757,368000000,1059841,15.4,6.780218512,220.0393643,5,NO,0,0
RETIRADO,35,4020570,891000000,435493,1.7,6.850474464,232.5592811,17.9,NO,0,0
RETIRADO,25,4040184,547000000,405901,2.2,7.350353356,196.9563691,28.9,NO,0,0
VINCULADO,21,3340742,84000000,339641,2.4,4.835636507,0,11.9,NO,0,0
RETIRADO,6,1368073,1002000000,434245,13.6,6.789691027,200.5538053,24.4,NO,0,0
VINCULADO,18,4272666,655000000,1657815,3.5,5.103980643,50.7853643,39.1,NO,0,0
VINCULADO,20,2525867,524000000,1428010,14.7,4.671303769,20.77558054,15.2,NO,0,0
RETIRADO,31,3106465,1043000000,1960614,3.3,4.303088867,0,5.2,NO,0,0
VINCULADO,30,1796701,763000000,3415058,15.4,4.810504303,36.92293928,28.4,NO,0,0
RETIRADO,36,7067109,453000000,339503,18.4,6.832527209,181.4798229,67,NO,0,0
RETIRADO,9,7511431,707000000,2908114,3.1,6.890533039,188.7876489,54.6,NO,0,0
RETIRADO,18,730420,398000000,642950,15.5,7.359517026,209.7530279,5.2,NO,0,0
VINCULADO,20,1639749,503000000,320225,15.5,3.850521683,0,0,NO,0,0
RETIRADO,17,3627130,436000000,1049062,1.4,6.873971587,219.7929146,32,NO,0,0
VINCULADO,31,7559637,1636000000,1052376,16.8,5.401934404,0,78.1,NO,0,0
RETIRADO,26,3512576,166000000,2099186,2.3,3.600690137,30.74403156,0,NO,0,0
VINCULADO,26,8392634,847000000,491630,16,4.942150863,59.55802706,95.7,NO,0,0
RETIRADO,17,606666,577000000,491034,14.7,4.333977845,0,9.8,NO,0,0
RETIRADO,15,6888350,168000000,694264,16.4,6.591245714,214.9773048,53.8,NO,0,0
VINCULADO,11,7434214,1823000000,1617750,2.6,5.041975718,33.80159922,67.1,NO,0,0
